href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=522,english146,male,"['blytheville', 'arkansas', 'usa']",english (eng),"['spanish', '']","['22,', 'male', '']",0,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=523,english147,female,"['merced', 'california', 'usa']",english (eng),"['portuguese', '']","['40,', 'female', '']",0,naturalistic,['usa'],40,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=525,english148,male,"['sydney', 'australia']",english (eng),['none'],"['31,', 'male', '']",0,naturalistic,['australia'],31,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=526,english149,male,"['lawrenceville', 'georgia', 'usa']",english (eng),['none'],"['18,', 'male', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=527,english150,male,"['brownsville', 'kentucky', 'usa']",english (eng),"['spanish', '']","['31,', 'male', '']",0,naturalistic,['usa'],31,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=528,english151,male,"['baltimore', 'maryland', 'usa']",english (eng),"['spanish', '']","['18,', 'male', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=529,english152,male,"['adelaide', 'australia']",english (eng),['none'],"['18,', 'male', '']",0,naturalistic,['australia'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=533,english153,male,"['brisbane', 'australia']",english (eng),['none'],"['35,', 'male', '']",0,naturalistic,['australia'],35,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=534,english154,male,"['glace bay', 'nova scotia', 'canada']",english (eng),['none'],"['28,', 'male', '']",0,naturalistic,['canada'],28,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=535,english155,male,"['oakland', 'california', 'usa']",english (eng),['none'],"['35,', 'male', '']",0,naturalistic,['usa'],35,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=536,english156,male,"['dublin', 'ireland']",english (eng),"['mandarin', 'french', 'irish', '']","['33,', 'male', '']",0,naturalistic,['ireland'],33,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=538,english157,male,"['fort worth', 'texas', 'usa']",english (eng),['none'],"['35,', 'male', '']",0,naturalistic,['usa'],35,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=540,english158,female,"['washington', 'district of columbia', 'usa']",english (eng),"['spanish', 'german', '']","['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=541,english159,male,"['ottawa', 'ontario', 'canada']",english (eng),['none'],"['18,', 'male', '']",0,naturalistic,['canada'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=542,english160,female,"['redwood falls', 'minnesota', 'usa']",english (eng),['none'],"['21,', 'female', '']",0,naturalistic,['usa'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=546,english161,female,"['wakefield', 'ohio', 'usa']",english (eng),['none'],"['75,', 'female', '']",0,naturalistic,['usa'],75,75
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=548,english162,female,"['delaware', 'ohio', 'usa']",english (eng),['none'],"['41,', 'female', '']",0,naturalistic,['usa'],39,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=547,english163,male,"['fairview park', 'ohio', 'usa']",english (eng),"['german', 'dutch', '']","['41,', 'male', '']",0,naturalistic,['usa'],39,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=549,english164,male,"['leeds', 'uk']",english (eng),['none'],"['38,', 'male', '']",0,naturalistic,['uk'],38,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=550,english165,female,"['detroit', 'michigan', 'usa']",english (eng),"['french', 'spanish', 'german', '']","['43,', 'female', '']",0,naturalistic,['usa'],43,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=551,english166,male,"['glenside', 'pennsylvania', 'usa']",english (eng),"['spanish', '']","['18,', 'male', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=552,english167,male,"['lakeview', 'michigan', 'usa']",english (eng),"['spanish', '']","['43,', 'male', '']",0,naturalistic,['usa'],43,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=554,english168,male,"['oceanside', 'california', 'usa']",english (eng),"['german', '']","['40,', 'male', '']",0,naturalistic,['usa'],25,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=555,english169,male,"['cleveland', 'mississippi', 'usa']",english (eng),"['spanish', 'esperanto', '']","['18,', 'male', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=556,english170,female,"['belmont', 'mississippi', 'usa']",english (eng),['none'],"['50,', 'female', '']",0,naturalistic,['usa'],50,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=563,english171,male,"['st. louis', 'missouri', 'usa']",english (eng),"['french', 'spanish', 'italian', '']","['21,', 'male', '']",0,naturalistic,['usa'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=564,english172,male,"['kingston', 'jamaica']",english (eng),['none'],"['49,', 'male', '']",0,naturalistic,"['jamaica', 'uk']",49,49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=567,english173,male,"['libertyville', 'illinois', 'usa']",english (eng),['none'],"['19,', 'male', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=568,english174,female,"['kuching', 'sarawak', 'malaysia']",english (eng),"['malay', 'chinese', '']","['30,', 'female', '']",0,naturalistic,"['australia', 'singapore']",12,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=572,english175,male,"['seattle', 'washington', 'usa']",english (eng),"['mandarin', '']","['24,', 'male', '']",0,naturalistic,['usa'],21,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=573,english176,female,"['elizabeth city', 'north carolina', 'usa']",english (eng),"['spanish', 'french', 'afrikaans', '']","['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=574,english177,female,"['new orleans', 'louisiana', 'usa']",english (eng),['none'],"['23,', 'female', '']",0,naturalistic,['usa'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=583,english178,male,"['wilkes-barre', 'pennsylvania', 'usa']",english (eng),['none'],"['30,', 'male', '']",0,naturalistic,['usa'],30,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=584,english179,male,"['huron', 'south dakota', 'usa']",english (eng),"['german', 'russian', '']","['57,', 'male', '']",0,naturalistic,['usa'],55,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=585,english180,male,"['newport', 'rhode island', 'usa']",english (eng),['none'],"['20,', 'male', '']",0,naturalistic,['usa'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=586,english181,male,"['new eagle', 'pennsylvania', 'usa']",english (eng),['none'],"['68,', 'male', '']",0,naturalistic,['usa'],68,68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=590,english182,male,"['troy', 'new york', 'usa']",english (eng),"['italian', 'spanish', '']","['50,', 'male', '']",0,naturalistic,['usa'],50,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=595,english183,female,"['corriverton', 'guyana']",english (eng),"['hindi', '']","['55,', 'female', '']",0,naturalistic,"['guyana', 'usa']",55,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=597,english184,female,"['hillsboro', 'oregon', 'usa']",english (eng),"['spanish', '']","['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=604,english185,male,"['oxford', 'uk']",english (eng),"['spanish', '']","['38,', 'male', '']",0,naturalistic,['canada'],36,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=605,english186,female,"['gadsden', 'alabama', 'usa']",english (eng),['none'],"['39,', 'female', '']",0,naturalistic,['usa'],39,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=606,english187,female,"['algona', 'iowa', 'usa']",english (eng),['none'],"['42,', 'female', '']",0,naturalistic,['usa'],42,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=611,english188,male,"['edinburgh', 'scotland', 'uk']",english (eng),['none'],"['35,', 'male', '']",0,naturalistic,['uk'],35,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=617,english189,male,"['grand forks', 'north dakota', 'usa']",english (eng),['none'],"['19,', 'male', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=618,english190,male,"['oak park', 'illinois', 'usa']",english (eng),"['spanish', 'koine', 'greek', '']","['27,', 'male', '']",0,naturalistic,['usa'],28,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=631,english191,male,"['las cruces', 'new mexico', 'usa']",english (eng),"['mandarin', 'russian', 'german', '']","['19,', 'male', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=636,english192,female,"['east lansing', 'michigan', 'usa']",english (eng),['none'],"['27,', 'female', '']",0,naturalistic,['usa'],27,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=637,english193,male,"['honolulu', 'hawaii', 'usa']",english (eng),['none'],"['32,', 'male', '']",0,naturalistic,['usa'],32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=638,english194,male,"['manchester', 'england', 'uk']",english (eng),['none'],"['19,', 'male', '']",0,naturalistic,['uk'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=639,english195,female,"['delavan', 'wisconsin', 'usa']",english (eng),"['french', 'russian', 'german', 'norwegian', '']","['21,', 'female', '']",0,naturalistic,['usa'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=654,english196,female,"['suva', 'fiji']",english (eng),"['fijian', 'hindi', 'french', '']","['50,', 'female', '']",0,naturalistic,"['fiji', 'usa']",50,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=662,english197,male,"['iowa city', 'iowa', 'usa']",english (eng),['none'],"['22,', 'male', '']",0,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=663,english198,male,"['washington', 'district of columbia', 'usa']",english (eng),['none'],"['56,', 'male', '']",0,naturalistic,['usa'],56,56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=664,english199,male,"['bay shore', 'new york', 'usa']",english (eng),['none'],"['25,', 'male', '']",0,naturalistic,['usa'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=667,english200,female,"['berkeley', 'california', 'usa']",english (eng),"['spanish', '']","['22,', 'female', '']",0,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=668,english201,female,"['warren', 'michigan', 'usa']",english (eng),"['polish', '']","['26,', 'female', '']",0,naturalistic,['usa'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=673,english202,male,"['crisfield', 'maryland', 'usa']",english (eng),"['esperanto', '']","['19,', 'male', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=674,english203,female,"['boston', 'massachusetts', 'usa']",english (eng),"['german', 'french', '']","['63,', 'female', '']",0,naturalistic,['usa'],31,63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=678,english204,male,"['chicago', 'illinois', 'usa']",english (eng),"['french', 'german', '']","['53,', 'male', '']",0,naturalistic,['usa'],49,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=679,english205,female,"['blue earth', 'minnesota', 'usa']",english (eng),['none'],"['45,', 'female', '']",0,naturalistic,['usa'],45,45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=680,english206,female,"['hucknall', 'nottinghamshire', 'england', 'uk']",english (eng),"['slovenian', '']","['35,', 'female', '']",0,naturalistic,['uk'],35,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=684,english207,female,"['wilkes-barre', 'pennsylvania', 'usa']",english (eng),"['spanish', '']","['23,', 'female', '']",0,naturalistic,['usa'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=695,english208,male,"['washington', 'dc', 'usa']",english (eng),['none'],"['46,', 'male', '']",0,naturalistic,['usa'],29,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=702,english209,female,"['saint johns', 'antigua and barbuda']",english (eng),"['antigua', 'and', 'barbuda', 'creole', 'english', 'french', '']","['28,', 'female', '']",0,naturalistic,"['antigua and barbuda', 'usa']",28,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=705,english210,female,"['trenton', 'nova scotia', 'canada']",english (eng),"['french', '']","['23,', 'female', '']",0,naturalistic,['canada'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=720,english211,male,"['worcester', 'massachusetts', 'usa']",english (eng),['none'],"['30,', 'male', '']",0,naturalistic,['usa'],30,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=729,english212,male,"['spartanburg', 'south carolina', 'usa']",english (eng),['none'],"['24,', 'male', '']",0,naturalistic,['usa'],24,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=734,english213,male,"['dodge city', 'kansas', 'usa']",english (eng),['none'],"['38,', 'male', '']",0,naturalistic,['usa'],38,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=737,english214,male,"['myrtle beach', 'south carolina', 'usa']",english (eng),"['spanish', '']","['26,', 'male', '']",0,naturalistic,['usa'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=738,english215,male,"['lemington spa', 'warwickshire', 'uk']",english (eng),"['spanish', 'italian', 'yiddish', '']","['20,', 'male', '']",0,naturalistic,"['uk', 'ireland', 'usa']",20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=739,english216,female,"['chicago', 'illinois', 'usa']",english (eng),"['spanish', '']","['48,', 'female', '']",0,naturalistic,['usa'],48,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=740,english217,male,"['harrow', 'middlesex', 'uk']",english (eng),"['french', 'german', 'spanish', 'italian', 'japanese', '']","['66,', 'male', '']",0,naturalistic,"['uk', 'usa']",66,66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=747,english218,female,"['abingdon', 'virginia', 'usa']",english (eng),"['latin', 'spanish', '']","['27,', 'female', '']",0,naturalistic,['usa'],27,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=748,english219,female,"['oakland', 'california', 'usa']",english (eng),"['spanish', '']","['38,', 'female', '']",0,naturalistic,['usa'],38,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=749,english220,female,"['anaheim', 'california', 'usa']",english (eng),['none'],"['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=754,english221,male,"['london', 'uk']",english (eng),"['yoruba', '']","['45,', 'male', '']",0,naturalistic,"['uk', 'australia', 'usa']",45,45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=764,english222,female,"['auburn', 'indiana', 'usa']",english (eng),['none'],"['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=767,english223,male,"['erie', 'pennsylvania', 'usa']",english (eng),['none'],"['18,', 'male', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=768,english224,male,"['bridgetown', 'barbados']",english (eng),"['spanish', 'french', '']","['20,', 'male', '']",0,naturalistic,['barbados'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=771,english225,male,"['dundee', 'scotland', 'uk']",english (eng),"['italian', '']","['50,', 'male', '']",0,naturalistic,"['scotland', 'usa']",50,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=772,english226,male,"['walton-on-thames', 'surrey', 'uk']",english (eng),['none'],"['38,', 'male', '']",0,naturalistic,"['uk', 'usa']",38,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=773,english227,female,"['camberley', 'surrey', 'uk']",english (eng),['none'],"['42,', 'female', '']",0,naturalistic,"['uk', 'usa']",42,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=774,english228,female,"['glasgow', 'scotland', 'uk']",english (eng),"['french', 'german', 'krio', '']","['59,', 'female', '']",0,naturalistic,"['scotland', 'usa', 'sierra leone']",59,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=775,english229,male,"['burlington', 'vermont', 'usa']",english (eng),"['french', '']","['25,', 'male', '']",0,naturalistic,['usa'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=776,english230,male,"['launceston', 'tasmania', 'australia']",english (eng),['none'],"['35,', 'male', '']",0,naturalistic,['australia'],35,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=791,english231,male,"['tampa', 'florida', 'usa']",english (eng),"['spanish', '']","['22,', 'male', '']",0,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=798,english232,female,"['metairie', 'louisiana', 'usa']",english (eng),"['italian', 'spanish', '']","['32,', 'female', '']",0,naturalistic,['usa'],32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=793,english233,female,"['edmonton', 'alberta', 'canada']",english (eng),"['french', '']","['26,', 'female', '']",0,naturalistic,['canada'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=794,english234,male,"['bloomington', 'indiana', 'usa']",english (eng),"['portuguese', 'spanish', 'american', 'sign', 'language', '']","['49,', 'male', '']",0,naturalistic,['usa'],49,49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=795,english235,female,"['richmond', 'virginia', 'usa']",english (eng),"['spanish', '']","['52,', 'female', '']",0,naturalistic,['usa'],52,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=799,english236,male,"['st. charles', 'illinois', 'usa']",english (eng),"['german', 'french', '']","['44,', 'male', '']",0,naturalistic,['usa'],34,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=801,english237,female,"['jeffersonville', 'ohio', 'usa']",english (eng),"['spanish', '']","['22,', 'female', '']",0,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=802,english238,female,"['vancouver', 'british  columbia', 'canada']",english (eng),"['german', 'french', 'japanese', '']","['21,', 'female', '']",0,naturalistic,['canada'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=803,english239,male,"['fort kobbe', 'panama']",english (eng),"['japanese', 'punjabi', '']","['19,', 'male', '']",0,naturalistic,['usa'],18,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=815,english240,male,"['guelph', 'ontario', 'canada']",english (eng),"['french', '']","['26,', 'male', '']",0,naturalistic,['canada'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=817,english241,female,"['wanganui', 'new zealand']",english (eng),"['italian', 'portuguese', '']","['52,', 'female', '']",0,naturalistic,['new zealand'],29,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=818,english242,female,"['laurel', 'mississippi', 'usa']",english (eng),['none'],"['77,', 'female', '']",0,naturalistic,['usa'],77,77
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=820,english243,male,"['fredericton', 'new brunswick', 'canada']",english (eng),"['french', '']","['27,', 'male', '']",0,naturalistic,['canada'],27,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=821,english244,male,"['san francisco', 'california', 'usa']",english (eng),"['spanish', '']","['23,', 'male', '']",0,naturalistic,['usa'],13,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=824,english245,male,"['pittsburgh', 'pennsylvania', 'usa']",english (eng),"['japanese', 'spanish', '']","['25,', 'male', '']",0,naturalistic,['usa'],22,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=825,english246,male,"['los angeles', 'california', 'usa']",english (eng),['none'],"['32,', 'male', '']",0,naturalistic,['usa'],32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=835,english247,male,"['prince rupert', 'british columbia', 'canada']",english (eng),"['japanese', '']","['33,', 'male', '']",0,naturalistic,['canada'],25,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=840,english248,female,"['philadelphia', 'pennsylvania', 'usa']",english (eng),"['french', '']","['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=850,english249,female,"['boston', 'massachusetts', 'usa']",english (eng),"['spanish', '']","['29,', 'female', '']",0,naturalistic,['usa'],29,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=852,english250,male,"['chester', 'england', 'uk']",english (eng),['none'],"['19,', 'male', '']",0,naturalistic,['uk'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=855,english251,male,"['mt. kisco', 'new york', 'usa']",english (eng),"['french', 'spanish', 'italian', 'japanese', '']","['21,', 'male', '']",0,naturalistic,['usa'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=856,english252,female,"['san jose ca', 'california', 'usa']",english (eng),"['german', '']","['25,', 'female', '']",0,naturalistic,['usa'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=857,english253,male,"['dublin', 'ireland']",english (eng),"['gaelic', 'french', '']","['21,', 'male', '']",0,naturalistic,['ireland'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=858,english254,male,"['eugene', 'oregon', 'usa']",english (eng),"['spanish', '']","['39,', 'male', '']",0,naturalistic,['usa'],39,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=859,english255,female,"['oamaru', 'new zealand']",english (eng),"['cantonese', 'japanese', '']","['24,', 'female', '']",0,naturalistic,['new zealand'],24,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=861,english256,male,"['laurinburg', 'north carolina', 'usa']",english (eng),['none'],"['23,', 'male', '']",0,naturalistic,['usa'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=863,english257,male,"['san diego', 'california', 'usa']",english (eng),['none'],"['24,', 'male', '']",0,naturalistic,['usa'],24,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=869,english258,male,"['kilkenny', 'ireland']",english (eng),"['irish', 'french', 'german', 'dutch', 'spanish', '']","['24,', 'male', '']",0,naturalistic,['ireland'],23,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=870,english259,male,"['singapore', 'singapore']",english (eng),"['mandarin', 'cantonese', 'hokkien', '']","['23,', 'male', '']",0,naturalistic,['singapore'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=871,english260,female,"['phoenix', 'arizona', 'usa']",english (eng),['none'],"['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=875,english261,female,"['forestville', 'maryland', 'usa']",english (eng),"['spanish', '']","['59,', 'female', '']",0,naturalistic,['usa'],59,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=876,english262,male,"['naylor', 'maryland', 'usa']",english (eng),"['german', '']","['60,', 'male', '']",0,naturalistic,['usa'],60,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=884,english263,male,"['oak forest', 'illinois', 'usa']",english (eng),"['spanish', '']","['21,', 'male', '']",0,naturalistic,['usa'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=889,english264,male,"['freemont', 'california', 'usa']",english (eng),"['french', 'german', '']","['21,', 'male', '']",0,naturalistic,['usa'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=890,english265,male,"['vancouver wa', 'washington', 'usa']",english (eng),"['korean', 'german', '']","['31,', 'male', '']",0,naturalistic,['usa'],27,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=899,english266,male,"['san diego', 'california', 'usa']",english (eng),"['french', 'spanish', '']","['18,', 'male', '']",0,,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=900,english267,male,"['leeds', 'uk']",english (eng),"['french', '']","['66,', 'male', '']",0,naturalistic,['uk'],66,66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=901,english268,female,"['leeds', 'uk']",english (eng),"['french', 'german', '']","['67,', 'female', '']",0,naturalistic,['uk'],67,67
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=902,english269,female,"['adelaide', 'australia']",english (eng),"['french', '']","['22,', 'female', '']",0,naturalistic,"['australia', 'uk', 'usa']",22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=903,english270,male,"['cape town', 'south africa']",english (eng),"['afrikaans', 'french', '']","['29,', 'male', '']",0,naturalistic,['south africa'],29,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=904,english271,female,"['cape town', 'south africa']",english (eng),"['afrikaans', 'french', '']","['32,', 'female', '']",0,naturalistic,['south africa'],32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=905,english272,male,"['dallas', 'texas', 'usa']",english (eng),"['spanish', '']","['20,', 'male', '']",0,naturalistic,['usa'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=907,english273,male,"['blue bell', 'pennsylvania', 'usa']",english (eng),"['german', '']","['46,', 'male', '']",0,naturalistic,['usa'],46,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=909,english274,female,"['sydney', 'australia']",english (eng),"['hokkien', 'mandarin', '']","['25,', 'female', '']",0,naturalistic,['australia'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=912,english275,female,"['clifton', 'new jersey', 'usa']",english (eng),['none'],"['20,', 'female', '']",0,naturalistic,['usa'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=918,english276,female,"['chattanooga', 'tennessee', 'usa']",english (eng),['none'],"['50,', 'female', '']",0,naturalistic,['usa'],50,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=919,english277,female,"['hudson', 'new york', 'usa']",english (eng),"['german', '']","['48,', 'female', '']",0,naturalistic,['usa'],42,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=921,english278,female,"['augusta', 'georgia', 'usa']",english (eng),['none'],"['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=922,english279,female,"['singapore', 'singapore']",english (eng),"['mandarin', 'hainanese', '']","['30,', 'female', '']",0,naturalistic,['singapore'],30,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=935,english280,female,"['ramsey', 'isle of man']",english (eng),['none'],"['19,', 'female', '']",0,naturalistic,['isle of man'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=937,english281,male,"['ramsey mn', 'minnesota', 'usa']",english (eng),"['french', '']","['23,', 'male', '']",0,naturalistic,['usa'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=939,english282,male,"['tampa', 'florida', 'usa']",english (eng),['none'],"['20,', 'male', '']",0,naturalistic,['usa'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=951,english283,male,"['pelham', 'new york', 'usa']",english (eng),"['spanish', '']","['18,', 'male', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=952,english284,male,"['gainesville', 'florida', 'usa']",english (eng),"['spanish', '']","['33,', 'male', '']",0,naturalistic,['usa'],33,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=961,english285,male,"['melbourne', 'australia']",english (eng),['none'],"['50,', 'male', '']",0,naturalistic,"['australia', 'hong kong', 'usa']",50,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=977,english286,female,"['beaumont', 'texas', 'usa']",english (eng),"['french', 'latin', 'hebrew', 'spanish', '']","['21,', 'female', '']",0,naturalistic,['usa'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=981,english287,female,"['singapore', 'singapore']",english (eng),"['cantonese', 'mandarin', 'japanese', '']","['27,', 'female', '']",0,naturalistic,['singapore'],27,27
